filename	acq_time	operator	randstr
anat/sub-15_ses-01_T1w.nii.gz	2019-09-09T15:20:10	n/a	,+~4^psv
func/sub-15_ses-01_task-view_run-01_bold.nii.gz	2019-09-09T15:30:07	n/a	cG^@x?up
func/sub-15_ses-01_task-recall_run-01_bold.nii.gz	2019-09-09T15:53:10	n/a	|Zwo2:&7
func/sub-15_ses-01_task-view_run-02_bold.nii.gz	2019-09-09T15:59:05	n/a	=x@,*cCv
func/sub-15_ses-01_task-recall_run-02_bold.nii.gz	2019-09-09T16:20:47	n/a	<'Z9{RU1
func/sub-15_ses-01_task-view_run-03_bold.nii.gz	2019-09-09T16:27:10	n/a	bmfK>EoS
func/sub-15_ses-01_task-recall_run-03_bold.nii.gz	2019-09-09T16:49:05	n/a	fT;MCSId
fmap/sub-15_ses-01_dir-AP_epi.nii.gz	2019-09-09T16:54:26	n/a	"V7i&G""+_"
fmap/sub-15_ses-01_dir-PA_epi.nii.gz	2019-09-09T16:55:10	n/a	3yxsTH%?
