filename	acq_time	operator	randstr
func/sub-09_ses-01_task-view_run-01_bold.nii.gz	2019-06-20T17:50:11	n/a	qu5-%9M\
func/sub-09_ses-01_task-recall_run-01_bold.nii.gz	2019-06-20T18:11:58	n/a	yK#Lb]}(
func/sub-09_ses-01_task-view_run-02_bold.nii.gz	2019-06-20T18:18:43	n/a	3MSU1g]G
func/sub-09_ses-01_task-recall_run-02_bold.nii.gz	2019-06-20T18:39:51	n/a	pO0oz:w)
func/sub-09_ses-01_task-view_run-03_bold.nii.gz	2019-06-20T18:46:18	n/a	fn_@aN3o
func/sub-09_ses-01_task-recall_run-03_bold.nii.gz	2019-06-20T19:07:23	n/a	PANefB_;
anat/sub-09_ses-01_T1w.nii.gz	2019-06-20T19:19:30	n/a	(^7m#%>,
fmap/sub-09_ses-01_dir-AP_epi.nii.gz	2019-06-20T19:20:23	n/a	gCae^/u6
fmap/sub-09_ses-01_dir-PA_epi.nii.gz	2019-06-20T19:21:15	n/a	!#([XfEx
